CustomerID,Year,Quarter,QuarterAmount,QuarterFrequency,QuarterAvgValue,PurchaseTrend3Q,Recency,Frequency,Monetary,CustomerLifeSpan,TotalQuarters,AvgOrderValue,MonetaryPerQuarter,label
12426,2011,2,582.7299999999999,1,582.7299999999999,-1.0,189,2,1345.21,468,2,672.605,672.605,0
12427,2010,4,607.0,1,607.0,0.0,16,3,1129.3,350,2,376.43333333333334,564.65,0
12427,2011,4,522.3,2,261.15,-1.0,16,3,1129.3,350,2,376.43333333333334,564.65,0
12428,2011,1,5936.82,5,1187.364,0.0,20,9,7956.46,258,4,884.0511111111111,1989.115,1
12428,2011,2,373.72,1,373.72,-1.0,20,9,7956.46,258,4,884.0511111111111,1989.115,1
12428,2011,3,1237.5800000000002,2,618.7900000000001,1.0,20,9,7956.46,258,4,884.0511111111111,1989.115,1
12428,2011,4,408.34000000000003,1,408.34000000000003,-1.0,20,9,7956.46,258,4,884.0511111111111,1989.115,0
12429,2010,2,1407.3600000000001,2,703.6800000000001,0.0,4,8,7485.91,537,5,935.73875,1497.182,1
12429,2010,3,1046.6499999999999,2,523.3249999999999,-1.0,4,8,7485.91,537,5,935.73875,1497.182,1
12429,2010,4,2563.0000000000005,1,2563.0000000000005,1.0,4,8,7485.91,537,5,935.73875,1497.182,0
12429,2011,2,1563.38,2,781.69,-1.0,4,8,7485.91,537,5,935.73875,1497.182,0
12429,2011,4,905.52,1,905.52,-1.0,4,8,7485.91,537,5,935.73875,1497.182,0
12430,2011,4,256.4,1,256.4,0.0,38,1,256.4,0,1,256.4,256.4,0
12431,2010,1,1514.8600000000006,3,504.95333333333355,0.0,30,27,10857.97,658,8,402.147037037037,1357.24625,1
12431,2010,2,894.4000000000001,3,298.1333333333334,-1.0,30,27,10857.97,658,8,402.147037037037,1357.24625,1
12431,2010,3,1237.26,5,247.452,1.0,30,27,10857.97,658,8,402.147037037037,1357.24625,1
12431,2010,4,1497.95,3,499.31666666666666,1.0,30,27,10857.97,658,8,402.147037037037,1357.24625,1
12431,2011,1,1437.33,3,479.10999999999996,-1.0,30,27,10857.97,658,8,402.147037037037,1357.24625,1
12431,2011,2,947.2499999999998,2,473.6249999999999,-1.0,30,27,10857.97,658,8,402.147037037037,1357.24625,1
12431,2011,3,1716.0400000000002,4,429.01000000000005,1.0,30,27,10857.97,658,8,402.147037037037,1357.24625,1
12431,2011,4,1612.8799999999999,4,403.21999999999997,-1.0,30,27,10857.97,658,8,402.147037037037,1357.24625,0
12432,2011,2,4016.6600000000003,3,1338.8866666666668,0.0,37,5,5059.320000000001,130,2,1011.8640000000001,2529.6600000000003,0
12432,2011,4,1042.6599999999999,2,521.3299999999999,-1.0,37,5,5059.320000000001,130,2,1011.8640000000001,2529.6600000000003,0
12433,2010,3,1126.0899999999997,2,563.0449999999998,0.0,4,8,17942.569999999996,467,4,2242.8212499999995,4485.642499999999,1
12433,2010,4,9866.419999999998,3,3288.806666666666,1.0,4,8,17942.569999999996,467,4,2242.8212499999995,4485.642499999999,0
12433,2011,3,2608.1100000000006,1,2608.1100000000006,-1.0,4,8,17942.569999999996,467,4,2242.8212499999995,4485.642499999999,1
12433,2011,4,4341.950000000001,2,2170.9750000000004,1.0,4,8,17942.569999999996,467,4,2242.8212499999995,4485.642499999999,0
12434,2010,4,297.29,1,297.29,0.0,79,3,1103.4299999999998,297,3,367.80999999999995,367.80999999999995,1
12434,2011,1,286.25,1,286.25,-1.0,79,3,1103.4299999999998,297,3,367.80999999999995,367.80999999999995,0
12434,2011,3,519.8899999999999,1,519.8899999999999,1.0,79,3,1103.4299999999998,297,3,367.80999999999995,367.80999999999995,0
12435,2009,4,1008.0,1,1008.0,0.0,74,6,13925.929999999998,658,6,2320.9883333333332,2320.9883333333332,1
12435,2010,1,728.88,1,728.88,-1.0,74,6,13925.929999999998,658,6,2320.9883333333332,2320.9883333333332,0
12435,2010,3,1838.3200000000004,1,1838.3200000000004,1.0,74,6,13925.929999999998,658,6,2320.9883333333332,2320.9883333333332,1
12435,2010,4,2520.8399999999992,1,2520.8399999999992,1.0,74,6,13925.929999999998,658,6,2320.9883333333332,2320.9883333333332,1
12435,2011,1,3978.9899999999993,1,3978.9899999999993,1.0,74,6,13925.929999999998,658,6,2320.9883333333332,2320.9883333333332,0
12435,2011,3,3850.9,1,3850.9,-1.0,74,6,13925.929999999998,658,6,2320.9883333333332,2320.9883333333332,0
12436,2011,3,509.01000000000005,1,509.01000000000005,0.0,94,1,509.01000000000005,0,1,509.01000000000005,509.01000000000005,0
12437,2009,4,578.28,1,578.28,0.0,4,38,12517.499999999998,728,9,329.4078947368421,1390.833333333333,1
12437,2010,1,3221.0400000000013,5,644.2080000000003,1.0,4,38,12517.499999999998,728,9,329.4078947368421,1390.833333333333,1
12437,2010,2,1222.96,4,305.74,-1.0,4,38,12517.499999999998,728,9,329.4078947368421,1390.833333333333,1
12437,2010,3,915.19,5,183.038,-1.0,4,38,12517.499999999998,728,9,329.4078947368421,1390.833333333333,1
12437,2010,4,1794.5199999999998,6,299.08666666666664,1.0,4,38,12517.499999999998,728,9,329.4078947368421,1390.833333333333,1
12437,2011,1,1130.67,5,226.13400000000001,-1.0,4,38,12517.499999999998,728,9,329.4078947368421,1390.833333333333,1
12437,2011,2,1346.06,4,336.515,1.0,4,38,12517.499999999998,728,9,329.4078947368421,1390.833333333333,1
12437,2011,3,557.2800000000001,3,185.76000000000002,-1.0,4,38,12517.499999999998,728,9,329.4078947368421,1390.833333333333,1
12437,2011,4,1751.5,5,350.3,1.0,4,38,12517.499999999998,728,9,329.4078947368421,1390.833333333333,0
12438,2011,3,890.0699999999998,1,890.0699999999998,0.0,9,2,2906.85,126,2,1453.425,1453.425,1
12438,2011,4,2016.78,1,2016.78,1.0,9,2,2906.85,126,2,1453.425,1453.425,0
12439,2009,4,1081.6599999999999,1,1081.6599999999999,0.0,677,2,1158.1799999999998,43,2,579.0899999999999,579.0899999999999,1
12439,2010,1,76.52000000000001,1,76.52000000000001,-1.0,677,2,1158.1799999999998,43,2,579.0899999999999,579.0899999999999,0
12440,2009,4,568.5100000000002,1,568.5100000000002,0.0,457,2,859.2000000000003,255,2,429.60000000000014,429.60000000000014,0
12440,2010,3,290.69000000000005,1,290.69000000000005,-1.0,457,2,859.2000000000003,255,2,429.60000000000014,429.60000000000014,0
12441,2010,4,347.09999999999997,1,347.09999999999997,0.0,361,1,347.09999999999997,0,1,347.09999999999997,347.09999999999997,0
12443,2009,4,485.31000000000006,1,485.31000000000006,0.0,727,1,485.31000000000006,0,1,485.31000000000006,485.31000000000006,0
12444,2011,2,1870.1999999999998,1,1870.1999999999998,0.0,16,5,5005.46,150,3,1001.092,1668.4866666666667,1
12444,2011,3,1319.61,2,659.805,-1.0,16,5,5005.46,150,3,1001.092,1668.4866666666667,1
12444,2011,4,1815.65,2,907.825,1.0,16,5,5005.46,150,3,1001.092,1668.4866666666667,0
12445,2010,4,301.58,1,301.58,0.0,17,2,434.98,398,2,217.49,217.49,0
12445,2011,4,133.4,1,133.4,-1.0,17,2,434.98,398,2,217.49,217.49,0
12446,2011,4,1002.3099999999998,1,1002.3099999999998,0.0,52,1,1002.3099999999998,0,1,1002.3099999999998,1002.3099999999998,0
12447,2011,2,476.49,1,476.49,0.0,238,1,476.49,0,1,476.49,476.49,0
12448,2011,4,449.4500000000001,1,449.4500000000001,0.0,39,1,449.4500000000001,0,1,449.4500000000001,449.4500000000001,0
12449,2010,3,678.6,1,678.6,0.0,17,6,4835.889999999999,416,5,805.9816666666666,967.1779999999999,1
12449,2010,4,90.0,1,90.0,-1.0,17,6,4835.889999999999,416,5,805.9816666666666,967.1779999999999,0
12449,2011,2,858.93,1,858.93,1.0,17,6,4835.889999999999,416,5,805.9816666666666,967.1779999999999,1
12449,2011,3,1865.6499999999999,2,932.8249999999999,1.0,17,6,4835.889999999999,416,5,805.9816666666666,967.1779999999999,1
12449,2011,4,1342.71,1,1342.71,-1.0,17,6,4835.889999999999,416,5,805.9816666666666,967.1779999999999,0
12450,2010,3,254.02000000000004,2,127.01000000000002,0.0,151,5,688.2,318,4,137.64000000000001,172.05,1
12450,2010,4,236.3,1,236.3,-1.0,151,5,688.2,318,4,137.64000000000001,172.05,0
12450,2011,2,101.88,1,101.88,-1.0,151,5,688.2,318,4,137.64000000000001,172.05,1
12450,2011,3,96.0,1,96.0,-1.0,151,5,688.2,318,4,137.64000000000001,172.05,0
12451,2010,2,2151.27,1,2151.27,0.0,5,8,12669.88,519,5,1583.735,2533.9759999999997,1
12451,2010,3,1483.0900000000004,2,741.5450000000002,-1.0,5,8,12669.88,519,5,1583.735,2533.9759999999997,0
12451,2011,1,2919.5099999999998,1,2919.5099999999998,1.0,5,8,12669.88,519,5,1583.735,2533.9759999999997,1
12451,2011,2,2388.31,1,2388.31,-1.0,5,8,12669.88,519,5,1583.735,2533.9759999999997,0
12451,2011,4,3727.6999999999994,3,1242.5666666666664,1.0,5,8,12669.88,519,5,1583.735,2533.9759999999997,0
12452,2011,4,430.57000000000005,2,215.28500000000003,0.0,11,2,430.57000000000005,0,1,215.28500000000003,430.57000000000005,0
12453,2011,3,707.0899999999999,1,707.0899999999999,0.0,129,1,707.0899999999999,0,1,707.0899999999999,707.0899999999999,0
12454,2010,4,13151.439999999999,4,3287.8599999999997,0.0,51,5,16679.78,365,2,3335.9559999999997,8339.89,0
12454,2011,4,3528.34,1,3528.34,-1.0,51,5,16679.78,365,2,3335.9559999999997,8339.89,0
12455,2009,4,1636.4299999999998,1,1636.4299999999998,0.0,68,10,5879.95,648,7,587.995,839.9928571428571,1
12455,2010,1,777.9099999999997,1,777.9099999999997,-1.0,68,10,5879.95,648,7,587.995,839.9928571428571,1
12455,2010,2,515.6100000000001,1,515.6100000000001,-1.0,68,10,5879.95,648,7,587.995,839.9928571428571,1
12455,2010,3,483.14,1,483.14,-1.0,68,10,5879.95,648,7,587.995,839.9928571428571,0
12455,2011,1,1698.8999999999996,2,849.4499999999998,1.0,68,10,5879.95,648,7,587.995,839.9928571428571,1
12455,2011,2,264.40000000000003,1,264.40000000000003,-1.0,68,10,5879.95,648,7,587.995,839.9928571428571,1
12455,2011,3,503.55999999999995,3,167.85333333333332,1.0,68,10,5879.95,648,7,587.995,839.9928571428571,0
12456,2011,1,940.1700000000001,1,940.1700000000001,0.0,39,3,3181.04,210,3,1060.3466666666666,1060.3466666666666,0
12456,2011,3,1325.2299999999998,1,1325.2299999999998,1.0,39,3,3181.04,210,3,1060.3466666666666,1060.3466666666666,1
12456,2011,4,915.6400000000002,1,915.6400000000002,-1.0,39,3,3181.04,210,3,1060.3466666666666,1060.3466666666666,0
12457,2010,3,632.68,1,632.68,0.0,61,8,2995.9099999999994,369,4,374.4887499999999,748.9774999999998,0
12457,2011,2,1067.25,3,355.75,1.0,61,8,2995.9099999999994,369,4,374.4887499999999,748.9774999999998,1
12457,2011,3,1099.63,3,366.54333333333335,1.0,61,8,2995.9099999999994,369,4,374.4887499999999,748.9774999999998,1
12457,2011,4,196.35,1,196.35,-1.0,61,8,2995.9099999999994,369,4,374.4887499999999,748.9774999999998,0
12458,2010,3,380.61000000000007,1,380.61000000000007,0.0,66,4,1777.4900000000002,416,4,444.37250000000006,444.37250000000006,1
12458,2010,4,449.48,1,449.48,1.0,66,4,1777.4900000000002,416,4,444.37250000000006,444.37250000000006,1
12458,2011,1,441.91999999999996,1,441.91999999999996,-1.0,66,4,1777.4900000000002,416,4,444.37250000000006,444.37250000000006,0
12458,2011,3,505.4800000000001,1,505.4800000000001,1.0,66,4,1777.4900000000002,416,4,444.37250000000006,444.37250000000006,0
12459,2010,2,454.3599999999999,1,454.3599999999999,0.0,600,1,454.3599999999999,0,1,454.3599999999999,454.3599999999999,0
12460,2010,3,326.65,1,326.65,0.0,451,1,326.65,0,1,326.65,326.65,0
12461,2011,3,826.8800000000001,2,413.44000000000005,0.0,89,2,826.8800000000001,60,1,413.44000000000005,826.8800000000001,0
12462,2011,1,762.1099999999999,1,762.1099999999999,0.0,13,2,1189.59,285,2,594.795,594.795,0
12462,2011,4,427.48,1,427.48,-1.0,13,2,1189.59,285,2,594.795,594.795,0
12463,2011,2,985.7900000000002,3,328.59666666666675,0.0,48,4,1344.7800000000002,188,2,336.19500000000005,672.3900000000001,0
12463,2011,4,358.99,1,358.99,-1.0,48,4,1344.7800000000002,188,2,336.19500000000005,672.3900000000001,0
12464,2011,1,363.85,2,181.925,0.0,5,8,1212.0500000000002,299,4,151.50625000000002,303.01250000000005,1
12464,2011,2,181.0,2,90.5,-1.0,5,8,1212.0500000000002,299,4,151.50625000000002,303.01250000000005,1
12464,2011,3,235.70000000000002,2,117.85000000000001,1.0,5,8,1212.0500000000002,299,4,151.50625000000002,303.01250000000005,1
12464,2011,4,431.5,2,215.75,1.0,5,8,1212.0500000000002,299,4,151.50625000000002,303.01250000000005,0
12465,2011,2,440.94,1,440.94,0.0,12,2,742.19,152,2,371.095,371.095,0
12465,2011,4,301.25,1,301.25,-1.0,12,2,742.19,152,2,371.095,371.095,0
12466,2010,1,56.73,1,56.73,0.0,677,1,56.73,0,1,56.73,56.73,0
12467,2010,4,132.79999999999998,1,132.79999999999998,0.0,418,1,132.79999999999998,0,1,132.79999999999998,132.79999999999998,0
12468,2010,1,441.22999999999996,1,441.22999999999996,0.0,182,5,3670.74,495,5,734.1479999999999,734.1479999999999,1
12468,2010,2,1888.3100000000002,1,1888.3100000000002,1.0,182,5,3670.74,495,5,734.1479999999999,734.1479999999999,1
12468,2010,3,611.66,1,611.66,-1.0,182,5,3670.74,495,5,734.1479999999999,734.1479999999999,0
12468,2011,1,220.58999999999995,1,220.58999999999995,-1.0,182,5,3670.74,495,5,734.1479999999999,734.1479999999999,1
12468,2011,2,508.95,1,508.95,1.0,182,5,3670.74,495,5,734.1479999999999,734.1479999999999,0
12469,2010,2,1956.84,1,1956.84,0.0,517,2,3070.539999999998,14,2,1535.269999999999,1535.269999999999,1
12469,2010,3,1113.7000000000003,1,1113.7000000000003,-1.0,517,2,3070.539999999998,14,2,1535.269999999999,1535.269999999999,0
12470,2010,1,211.95000000000002,1,211.95000000000002,0.0,684,1,211.95000000000002,0,1,211.95000000000002,211.95000000000002,0
12471,2009,4,3281.2200000000003,7,468.7457142857143,0.0,5,78,37725.28,722,9,483.6574358974359,4191.697777777777,1
12471,2010,1,3215.34,12,267.945,-1.0,5,78,37725.28,722,9,483.6574358974359,4191.697777777777,1
12471,2010,2,4209.2699999999995,9,467.6966666666666,1.0,5,78,37725.28,722,9,483.6574358974359,4191.697777777777,1
12471,2010,3,3184.26,10,318.42600000000004,-1.0,5,78,37725.28,722,9,483.6574358974359,4191.697777777777,1
12471,2010,4,10124.01,15,674.934,1.0,5,78,37725.28,722,9,483.6574358974359,4191.697777777777,1
12471,2011,1,2967.4700000000003,5,593.494,-1.0,5,78,37725.28,722,9,483.6574358974359,4191.697777777777,1
12471,2011,2,1555.4899999999998,4,388.87249999999995,-1.0,5,78,37725.28,722,9,483.6574358974359,4191.697777777777,1
12471,2011,3,3382.8399999999997,8,422.85499999999996,1.0,5,78,37725.28,722,9,483.6574358974359,4191.697777777777,1
12471,2011,4,5805.38,8,725.6725,1.0,5,78,37725.28,722,9,483.6574358974359,4191.697777777777,0
12472,2009,4,1286.4300000000003,1,1286.4300000000003,0.0,27,19,17880.59,693,9,941.0836842105264,1986.7322222222222,1
12472,2010,1,1742.9999999999998,4,435.74999999999994,1.0,27,19,17880.59,693,9,941.0836842105264,1986.7322222222222,1
12472,2010,2,3069.34,3,1023.1133333333333,1.0,27,19,17880.59,693,9,941.0836842105264,1986.7322222222222,1
12472,2010,3,2284.82,3,761.6066666666667,-1.0,27,19,17880.59,693,9,941.0836842105264,1986.7322222222222,1
12472,2010,4,4556.189999999999,2,2278.0949999999993,1.0,27,19,17880.59,693,9,941.0836842105264,1986.7322222222222,1
12472,2011,1,1417.54,2,708.77,-1.0,27,19,17880.59,693,9,941.0836842105264,1986.7322222222222,1
12472,2011,2,1266.6599999999999,1,1266.6599999999999,-1.0,27,19,17880.59,693,9,941.0836842105264,1986.7322222222222,1
12472,2011,3,612.1000000000001,1,612.1000000000001,-1.0,27,19,17880.59,693,9,941.0836842105264,1986.7322222222222,1
12472,2011,4,1644.5099999999998,2,822.2549999999999,1.0,27,19,17880.59,693,9,941.0836842105264,1986.7322222222222,0
12473,2011,2,672.1899999999999,1,672.1899999999999,0.0,24,5,3938.55,162,3,787.71,1312.8500000000001,1
12473,2011,3,514.06,1,514.06,-1.0,24,5,3938.55,162,3,787.71,1312.8500000000001,1
12473,2011,4,2752.3,3,917.4333333333334,1.0,24,5,3938.55,162,3,787.71,1312.8500000000001,0
12474,2010,1,158.7,1,158.7,0.0,12,31,12424.45,649,8,400.7887096774194,1553.05625,1
12474,2010,2,1007.3699999999998,3,335.7899999999999,1.0,12,31,12424.45,649,8,400.7887096774194,1553.05625,1
12474,2010,3,2085.13,5,417.026,1.0,12,31,12424.45,649,8,400.7887096774194,1553.05625,1
12474,2010,4,1797.4599999999998,4,449.36499999999995,-1.0,12,31,12424.45,649,8,400.7887096774194,1553.05625,1
12474,2011,1,1951.0500000000004,6,325.17500000000007,1.0,12,31,12424.45,649,8,400.7887096774194,1553.05625,1
12474,2011,2,1240.0899999999997,4,310.0224999999999,-1.0,12,31,12424.45,649,8,400.7887096774194,1553.05625,1
12474,2011,3,1170.92,3,390.3066666666667,-1.0,12,31,12424.45,649,8,400.7887096774194,1553.05625,1
12474,2011,4,3013.73,5,602.746,1.0,12,31,12424.45,649,8,400.7887096774194,1553.05625,0
12475,2010,4,426.26000000000005,1,426.26000000000005,0.0,48,2,1149.64,356,2,574.82,574.82,0
12475,2011,4,723.38,1,723.38,1.0,48,2,1149.64,356,2,574.82,574.82,0
12476,2010,3,2754.1600000000003,4,688.5400000000001,0.0,10,23,14115.41,486,6,613.7134782608696,2352.568333333333,1
12476,2010,4,4557.28,9,506.3644444444444,1.0,10,23,14115.41,486,6,613.7134782608696,2352.568333333333,1
12476,2011,1,709.78,2,354.89,-1.0,10,23,14115.41,486,6,613.7134782608696,2352.568333333333,1
12476,2011,2,1722.87,2,861.435,1.0,10,23,14115.41,486,6,613.7134782608696,2352.568333333333,1
12476,2011,3,1280.17,2,640.085,-1.0,10,23,14115.41,486,6,613.7134782608696,2352.568333333333,1
12476,2011,4,3091.1499999999996,4,772.7874999999999,1.0,10,23,14115.41,486,6,613.7134782608696,2352.568333333333,0
12477,2010,1,2021.2299999999998,1,2021.2299999999998,0.0,17,9,20276.37,601,7,2252.93,2896.6242857142856,0
12477,2010,3,2464.63,1,2464.63,1.0,17,9,20276.37,601,7,2252.93,2896.6242857142856,1
12477,2010,4,2570.7700000000004,1,2570.7700000000004,1.0,17,9,20276.37,601,7,2252.93,2896.6242857142856,1
12477,2011,1,2355.9500000000003,1,2355.9500000000003,-1.0,17,9,20276.37,601,7,2252.93,2896.6242857142856,1
12477,2011,2,2221.02,1,2221.02,-1.0,17,9,20276.37,601,7,2252.93,2896.6242857142856,1
12477,2011,3,4257.0599999999995,1,4257.0599999999995,1.0,17,9,20276.37,601,7,2252.93,2896.6242857142856,1
12477,2011,4,4385.71,3,1461.9033333333334,1.0,17,9,20276.37,601,7,2252.93,2896.6242857142856,0
12479,2011,4,527.2,1,527.2,0.0,6,1,527.2,0,1,527.2,527.2,0
12480,2010,3,451.8999999999999,1,451.8999999999999,0.0,23,7,5464.85,479,5,780.6928571428572,1092.97,1
12480,2010,4,1731.3200000000002,2,865.6600000000001,1.0,23,7,5464.85,479,5,780.6928571428572,1092.97,1
12480,2011,1,1587.2700000000004,2,793.6350000000002,-1.0,23,7,5464.85,479,5,780.6928571428572,1092.97,0
12480,2011,3,557.6800000000001,1,557.6800000000001,-1.0,23,7,5464.85,479,5,780.6928571428572,1092.97,1
12480,2011,4,1136.6799999999998,1,1136.6799999999998,1.0,23,7,5464.85,479,5,780.6928571428572,1092.97,0
12481,2010,2,3275.6,2,1637.8,0.0,17,15,12361.39,585,6,824.0926666666667,2060.2316666666666,1
12481,2010,3,1809.3500000000001,1,1809.3500000000001,-1.0,17,15,12361.39,585,6,824.0926666666667,2060.2316666666666,1
12481,2010,4,2471.46,4,617.865,1.0,17,15,12361.39,585,6,824.0926666666667,2060.2316666666666,1
12481,2011,1,1435.4299999999998,3,478.47666666666663,-1.0,17,15,12361.39,585,6,824.0926666666667,2060.2316666666666,1
12481,2011,2,1874.99,3,624.9966666666667,1.0,17,15,12361.39,585,6,824.0926666666667,2060.2316666666666,0
12481,2011,4,1494.5599999999995,2,747.2799999999997,-1.0,17,15,12361.39,585,6,824.0926666666667,2060.2316666666666,0
12482,2010,1,6437.76,5,1287.5520000000001,0.0,571,29,23691.399999999994,77,2,816.9448275862067,11845.699999999997,1
12482,2010,2,17253.64,24,718.9016666666666,1.0,571,29,23691.399999999994,77,2,816.9448275862067,11845.699999999997,0
12483,2010,1,865.9,4,216.475,0.0,12,19,5120.58,660,8,269.5042105263158,640.0725,1
12483,2010,2,487.20000000000005,2,243.60000000000002,-1.0,12,19,5120.58,660,8,269.5042105263158,640.0725,1
12483,2010,3,532.8000000000001,2,266.40000000000003,1.0,12,19,5120.58,660,8,269.5042105263158,640.0725,1
12483,2010,4,749.7,3,249.9,1.0,12,19,5120.58,660,8,269.5042105263158,640.0725,1
12483,2011,1,547.56,1,547.56,-1.0,12,19,5120.58,660,8,269.5042105263158,640.0725,1
12483,2011,2,767.0500000000001,4,191.76250000000002,1.0,12,19,5120.58,660,8,269.5042105263158,640.0725,1
12483,2011,3,309.45,1,309.45,-1.0,12,19,5120.58,660,8,269.5042105263158,640.0725,1
12483,2011,4,860.9200000000001,2,430.46000000000004,1.0,12,19,5120.58,660,8,269.5042105263158,640.0725,0
12484,2010,1,706.8,3,235.6,0.0,27,12,6370.150000000001,649,6,530.8458333333334,1061.6916666666668,0
12484,2010,3,1121.63,3,373.8766666666667,1.0,27,12,6370.150000000001,649,6,530.8458333333334,1061.6916666666668,0
12484,2011,1,1138.6700000000005,1,1138.6700000000005,1.0,27,12,6370.150000000001,649,6,530.8458333333334,1061.6916666666668,1
12484,2011,2,1137.99,1,1137.99,-1.0,27,12,6370.150000000001,649,6,530.8458333333334,1061.6916666666668,1
12484,2011,3,1386.4899999999996,2,693.2449999999998,1.0,27,12,6370.150000000001,649,6,530.8458333333334,1061.6916666666668,1
12484,2011,4,878.57,2,439.285,-1.0,27,12,6370.150000000001,649,6,530.8458333333334,1061.6916666666668,0
12485,2010,2,708.0999999999999,1,708.0999999999999,0.0,524,1,708.0999999999999,0,1,708.0999999999999,708.0999999999999,0
12486,2010,4,1037.2800000000002,1,1037.2800000000002,0.0,426,1,1037.2800000000002,0,1,1037.2800000000002,1037.2800000000002,0
12487,2009,4,285.29999999999995,1,285.29999999999995,0.0,725,1,285.29999999999995,0,1,285.29999999999995,285.29999999999995,0
12488,2011,3,553.39,1,553.39,0.0,4,3,1298.66,66,2,432.8866666666667,649.33,1
12488,2011,4,745.27,2,372.635,1.0,4,3,1298.66,66,2,432.8866666666667,649.33,0
12489,2011,1,334.92999999999995,1,334.92999999999995,0.0,331,1,334.92999999999995,0,1,334.92999999999995,334.92999999999995,0
12490,2009,4,603.94,1,603.94,0.0,12,20,9361.340000000002,721,9,468.0670000000001,1040.1488888888891,1
12490,2010,1,1508.07,5,301.614,1.0,12,20,9361.340000000002,721,9,468.0670000000001,1040.1488888888891,1
12490,2010,2,435.16,1,435.16,-1.0,12,20,9361.340000000002,721,9,468.0670000000001,1040.1488888888891,1
